x1,x2,x3,x4,x5,Response
-0.8969145466249814,0.4662004323062982,-1.8923489097589246,-2.138476384730074,0.6408445435059958,1
0.1848491846467425,0.9546664061049525,1.29280420217746,-0.9007918248799084,-1.6013777724951834,1
1.5878453312088232,-0.9472063502891256,-0.618254309129117,0.1499150765399908,-0.7778153907945047,1
-1.1303756742462854,0.03856309020285593,1.040938317919713,1.1264127564892228,-1.6473924886175915,0
-0.08025175655098929,-0.8308823057564104,1.175879490020014,1.2493662901756786,0.15426623887277918,0
0.13242028438109446,0.5571717546638467,-1.5018321221299993,-1.1658864176229882,-1.1756312602569416,1
0.7079547292717333,-0.11210270877987916,-1.3268165623128336,1.5435194067794562,-1.1021280676369916,1
-0.2396980241718401,-0.9576376879443554,0.8851726758010466,-0.5197586986503927,0.3884450784331929,0
1.9844739366529267,-0.46807326102265867,1.000982427104174,0.866773718236336,-1.7164681688878074,1
-0.13878701211966474,1.0447567182587985,0.3446469069999794,0.6317654683168454,-0.29006118326581526,1
0.4176507507925557,0.0033058952456744483,0.443462772763792,0.002495677992227821,0.40693571435549813,1
0.9817527774636617,1.0766453574266117,-0.3617223855315363,1.2289155544868158,-1.2812929431168227,1
-0.3926953555038127,0.5581434987390353,-1.1352405636882839,0.7596740001404062,-1.7282345693523378,1
-1.0396689769489134,0.6919675823081152,-1.8687008124367837,-0.6988591842863486,-0.6882753462037302,1
1.782228960308575,0.6577740654400034,-0.8795961602484322,-0.3540593750764094,0.6782953693115946,1
-2.3110690846051667,-0.32703751172602985,0.6017152102625736,-1.118885265531973,0.8889884734905685,0
0.8786045809212646,-0.3045374936877115,-0.014448230957228586,-0.32274571780611494,-0.8804611452085856,0
0.035806718015225954,-1.5549089102410254,2.8274165392538158,1.4968029068741573,0.9738585890970936,0
1.0128286921270826,1.4702944326477376,-0.09700261826016916,-0.12439446511719969,-0.4867131848479968,1
0.4322651545396166,0.16233445018819812,0.8156672573049805,0.3670059789304551,0.49521475813375554,0
2.0908192052491454,-0.2941475982623703,-1.2657758070478622,-0.31396501758538947,1.9740449707885206,1
-1.1999258196438711,0.8561111915664937,1.2154742964509233,1.8416271581335928,0.9951902809904304,0
1.5896382002900704,-0.5727162081185326,-0.1721636076754046,-0.3650288343078965,0.8909611249579859,1
1.9546516422232536,-0.17081213365832557,0.4168638776954243,0.48238467247954714,-0.39387166809542434,0
0.004937776828142606,-0.4060721704763901,0.8172370732286803,-0.8251782927742575,-2.4166869855846187,1
-2.451706387846126,1.3306100945616408,2.928581460942999,1.301445399580339,-0.747878992481931,0
0.47723730261361696,-1.3645587053704697,-0.9507348770731735,0.04676966248755344,0.732117448168734,1
-0.5965581686314033,1.4310708617948529,-1.0737873860603275,-1.0189437928006515,0.6269484813146085,1
0.7922032702996493,1.1065932753778873,-0.6026822969011668,-1.1579378246111367,0.45369046110331734,1
0.2896367101773477,1.281136339308408,2.07386577114492,-0.2604360900910256,0.6339195233256489,1
0.7389386037621251,0.018388773233156023,0.9582012372166052,-0.48089969352848405,0.3500899214313825,0
0.31896040109764867,0.6537825787623538,0.11323637093988569,0.9080750979195126,-2.2665879576695116,1
1.0761643538120047,1.3949594783236374,1.5738505709319515,-0.28316430319977853,0.25459620199251126,1
-0.28415772048824606,0.2885476751720092,1.0550621560856674,1.521238232593403,0.5662074374028663,0
-0.7766752739797577,1.0219859757270149,1.5589541541691598,-1.0809609947697199,-1.3973050432631204,0
-0.5956604986917766,-0.3294242949409329,0.055065929994483384,-1.3609510592630047,0.6784092275350141,0
-1.7259797791460327,-2.0580302080843635,-0.2263035199895184,-0.42395230601051315,-0.842069147247124,0
-0.9025844797636879,1.1794030459086051,-0.10427019785682283,0.5865216505362583,-1.5530163082306738,1
-0.5590619149004658,1.0802723711786368,1.0313960720883617,0.2944037850413,-0.41890724845363175,1
-0.24651256733351554,1.7112874591113962,-0.4642760623062847,-1.2236083600440333,-1.6849765766259397,1
-0.38358622843144385,-0.5860223942293528,-0.3668638306844855,1.157020559044705,-0.9686279302370024,0
-1.9591031751671286,-1.4459738835335283,-1.3691003684757908,-0.030368526526530368,0.00861357005832605,0
-0.8417050601356082,-0.8153213379339044,-0.5324749121899226,-0.5609711088034244,1.0231831299029042,0
1.9035474673476436,0.12442850956742181,0.29175854050362493,0.7575738138818026,0.7851071930290882,1
0.6224939301207372,-0.8959927714459707,-0.5152669622344784,-0.2664706341545935,-0.4045664299237706,0
1.9909204355803138,-0.5191930949443623,-1.3162110787158796,2.0770703645592734,0.593747243795373,1
-0.3054837248414542,-0.5617597510730119,0.29021198295762957,0.5068128495216662,0.25317480486572913,0
-0.09084423520075918,-0.40973621789076226,0.43199670920027117,0.6097994014478987,-0.28922060492331975,0
-0.18416145155126137,1.270024819426865,-2.641364362468251,0.506871013780917,1.828942392744388,1
-1.1987677653074125,0.5076296593692702,-1.553651718808124,-0.7348182547717749,0.7412228323031298,1
-0.8382871476020438,-0.5480623438994203,1.016791946645737,-1.1518866056211807,-0.17999373921062378,0
2.066301355731238,-0.0544148514368009,0.9275003232686737,0.39251853668111575,0.6576319914860999,1
-0.5622470533424943,-0.9748267159302937,-0.015809241801628297,-1.1641712347126658,-0.5042637647749189,0
1.2757155118509207,-1.5122857368804907,2.1321179708072875,0.65846113359366365,0.3603980480566075,0
-1.0475726269949812,-1.3958214878017536,-2.1583815642640554,-1.535785255195673,-2.376523046554117,0
-1.965878241447325,-0.7598515662969955,-1.2599188491513604,1.4274265261873633,1.438152290961046,0
-0.32297109375997235,-0.2647168251659893,1.577149871968901,-1.2963524764430885,-0.006331843296769315,0
0.9358625268086331,-0.8507384889143641,0.4573956640281478,-0.9138115673305154,0.5252172762695325,0
1.1392298027340828,0.2191433905684455,-0.5837288877777708,0.8014496361105183,0.3537111701313696,1
1.6716187673259948,-0.8984815846399207,-1.1424936178738503,-1.336171021050513,-0.6917079361044219,1
-1.7882422067648542,-1.6582641256550013,0.42305004094116033,0.12934688173956538,0.9670904624514597,0
2.0312425187552487,-0.13841381382028348,-0.2508333485307364,-0.15889490662449213,0.582649218365096,1
